table_name,table_type,table_comment,column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name,column_tags,table_tags
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,installed_position,15,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,installed_date,16,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,installed_hour,17,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,installed_minute,18,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,location,19,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,bin,20,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_available,21,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_reserved,22,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_in_transfer,23,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_pending_ri,24,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_us,25,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_in_repair,26,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,ri_control,27,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,us_code,28,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,shelf_life_expiration,29,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tool_life_expiration,30,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,loan_category,31,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,cutom_duty_code,32,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,gl_company,33,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,gl_expenditure,34,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,gl,35,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,gl_cost_center,36,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,notes,37,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,created_by,38,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,created_date,39,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,modified_by,40,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,modified_date,41,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,physical_count_date,42,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,kit_no,43,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,currency_exchange_rate,44,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_in_rental,45,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,secondary_cost,46,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,secondary_currency_exchange,47,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,blob_no,48,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,original_ac,49,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,mod_status,50,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,custom_duty_document,51,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,pending,52,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,pending_date,53,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,approved_certificate_original,54,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,sos_date,55,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,sos_hour,56,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,sos_minute,57,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tag_by,58,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tag_date,59,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tag_no,60,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,original_records_by,61,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,orginal_records_date,62,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,accounting_document,63,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,accounting_document_date,64,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,pn_model,65,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,pn_software,66,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,filing_sequence,67,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,no_of_tag_print,68,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,owner_origin,69,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,nla_position,70,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,initial_tsi_hours,71,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,initial_tsi_minutes,72,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,initial_tsi_cycles,73,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,initial_tsi_days,74,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tool_life_expiration_last,75,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,inventory_type,76,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,document_no,77,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,shelf_life_expiration_last,78,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,slot,79,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,cost_in_kit,80,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,repair_return_date,81,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,hazardous_material_at_removal,82,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,weight,83,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,weight_unit,84,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,managed_wo,85,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,physical_count_by,86,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,original_ac_issue_to_only,87,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,shelf_life_exp_eom,88,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tool_life_exp_eom,89,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,ro_following_id_sn,90,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,legacy_batch,91,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,physical_count_by_prev,92,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,physical_count_date_prev,93,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,adjustment_code,94,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,external_reference,95,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,external_position,96,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tool_life_concession_days,97,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,automated_warehouse_memo,98,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,date_binned,99,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,license_type,100,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_license,101,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,distributed_license,102,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,pn_sw_config_trans,103,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,in_use,104,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,in_use_by,105,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,tool_calibration_no,106,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,birth_date,107,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,approved_certificate_no,108,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,missing,109,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,scrap_code,110,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,us_number,111,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,box_packed_in_box,112,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,box_packed_by,113,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,box_packed_date,114,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,width,115,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,width_units,116,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,height,117,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,height_units,118,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,length,119,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,length_units,120,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,qty_on_hold,121,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,form_no,122,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,rfid_epc,123,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,um_radial,124,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,um_tangential,125,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,um_axial,126,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,blade_radial_weight,127,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,blade_tangential_weight,128,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,blade_axial_weight,129,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,superior_equipment,130,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,functional_location,131,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,processed_timestamp,132,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,batch,0,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,goods_rcvd_batch,1,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,vendor_lot,2,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,pn,3,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,sn,4,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,nha_pn,5,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,nha_sn,6,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,condition,7,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,owner,8,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,unit_cost,9,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,currency,10,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,approved_certificate,11,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,ri_by,12,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,ri_date,13,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,installed_ac,14,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,installed_position,15,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,installed_date,16,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,installed_hour,17,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,installed_minute,18,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,location,19,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,bin,20,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_available,21,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_reserved,22,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_in_transfer,23,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_pending_ri,24,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_us,25,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_in_repair,26,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,ri_control,27,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,us_code,28,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,shelf_life_expiration,29,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,tool_life_expiration,30,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,loan_category,31,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,cutom_duty_code,32,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,gl_company,33,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,gl_expenditure,34,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,gl,35,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,gl_cost_center,36,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,notes,37,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,created_by,38,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,created_date,39,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,modified_by,40,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,modified_date,41,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,physical_count_date,42,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,kit_no,43,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,currency_exchange_rate,44,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,qty_in_rental,45,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,secondary_cost,46,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,secondary_currency_exchange,47,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,blob_no,48,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,original_ac,49,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,mod_status,50,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,custom_duty_document,51,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,pending,52,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,pending_date,53,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,approved_certificate_original,54,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,sos_date,55,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail_quarantine,STREAMING_TABLE,Quarantined inventory detail records that failed critical DQ rules,sos_hour,56,DECIMAL,YES,,,,,,
